chebi_id	children_count	depth[,]
CHEBI:28270	0	9, 10, 11, 12
CHEBI:28271	0	9, 11, 13
CHEBI:57876	0	6, 8, 9, 10
CHEBI:57875	0	8
CHEBI:57874	0	6, 8, 9, 10
CHEBI:57883	0	7, 8, 10
CHEBI:57882	0	6, 8, 9, 10
CHEBI:60357	0	5, 6, 7
CHEBI:60358	0	9, 10, 11, 12, 13
CHEBI:57880	1	7, 9, 10, 11
CHEBI:60359	0	11, 12, 13, 14, 15
CHEBI:67153	0	7, 8, 9, 10, 11
CHEBI:60353	0	11, 12, 13, 14, 15
CHEBI:67152	0	9, 10, 11, 12, 13
CHEBI:60354	0	9, 10, 11, 12
CHEBI:60355	0	9, 10, 11, 12
CHEBI:67150	0	10, 11, 13
CHEBI:60356	0	16, 12, 13, 14, 15
CHEBI:67157	0	11, 13
CHEBI:60350	0	10, 12
CHEBI:67156	0	12, 13
CHEBI:60351	0	17, 16, 19, 18, 21, 20, 13, 14, 15
CHEBI:67155	0	7, 8
CHEBI:60352	0	11, 12, 13, 14, 15
CHEBI:67154	0	8, 9, 10, 11
CHEBI:60370	0	10, 11, 12, 13
CHEBI:67158	0	7
CHEBI:67159	0	9, 10, 12, 13
CHEBI:57864	0	5, 8
CHEBI:57863	0	7, 9, 10, 11
CHEBI:57866	0	6, 7
CHEBI:57865	0	6, 8, 9, 10
CHEBI:57868	0	6, 8, 9, 11
CHEBI:57867	0	6, 8, 9, 10
CHEBI:57869	0	7
CHEBI:67160	0	11, 13
CHEBI:60368	0	7, 9, 10, 11
CHEBI:45288	0	8, 9, 10, 11
CHEBI:60369	0	6, 8, 9, 10
CHEBI:57870	0	6, 8, 9, 10
CHEBI:57871	0	6, 7
CHEBI:57872	0	8, 9, 11
CHEBI:57873	0	6, 7
CHEBI:45285	0	9, 10, 11
CHEBI:67166	0	10, 11, 12, 13
CHEBI:60362	0	10, 11, 12, 13, 14
CHEBI:67165	0	10, 11, 12, 13
CHEBI:60363	0	10, 11, 12, 13, 14
CHEBI:67168	0	17, 16, 19, 18, 20, 11, 13, 14
CHEBI:60360	0	11, 12, 13, 14, 15
CHEBI:67167	0	10, 11, 12, 13
CHEBI:60361	0	17, 16, 11, 12, 13, 14, 15
CHEBI:60366	0	17, 16, 11, 12, 13, 14, 15
CHEBI:67162	1	10, 11, 12, 13
CHEBI:67161	0	10, 11, 12
CHEBI:60367	0	7, 9, 10, 11
CHEBI:67164	0	11, 13
CHEBI:60364	0	7, 9, 10, 11
CHEBI:67163	0	10, 11, 12, 13
CHEBI:60365	0	7, 9, 10, 11
CHEBI:28298	0	7, 8, 9
CHEBI:28299	0	17, 16, 18, 9, 11, 13, 14, 15
CHEBI:60381	0	10, 11, 12, 13
CHEBI:67169	5	8, 9, 10, 11, 12
CHEBI:60380	0	11, 13
CHEBI:57855	0	6, 7, 8, 9, 10
CHEBI:28292	0	12, 13, 14, 15
CHEBI:28293	0	10, 11, 12, 13
CHEBI:57854	0	7, 9, 10
CHEBI:57853	0	6
CHEBI:28291	0	12, 13, 14, 15
CHEBI:57852	0	8, 9, 11
CHEBI:28296	0	17, 16, 11, 12, 13, 14, 15
CHEBI:57859	0	8, 9, 11
CHEBI:57858	0	6, 7
CHEBI:28297	0	10, 11, 12, 13, 14
CHEBI:28294	0	17, 16, 19, 18, 13, 15
CHEBI:57857	0	8, 9, 10, 11
CHEBI:28295	0	10, 11, 12
CHEBI:57856	0	7
CHEBI:60379	0	9, 11
CHEBI:67171	0	7, 8, 9, 10, 11, 12, 13
CHEBI:57861	0	7, 8, 10
CHEBI:57862	0	7
CHEBI:45296	0	8, 9, 10
CHEBI:45293	0	6, 9, 10, 11, 12, 14
CHEBI:60371	0	10, 11, 12, 13
CHEBI:67179	0	9, 10, 11, 12, 13
CHEBI:67178	0	17, 16, 19, 18, 10, 12, 13, 15
CHEBI:60372	0	10, 11, 12, 13, 14, 15
CHEBI:67177	0	5, 6, 7, 8
CHEBI:60373	6	6, 8, 9, 10
CHEBI:67176	0	9, 10, 11
CHEBI:60374	0	6, 8, 9, 10
CHEBI:60375	0	9, 11
CHEBI:67175	0	7, 8, 9, 10, 11, 12, 13
CHEBI:60376	0	11, 13
CHEBI:67174	0	7, 8, 9, 10, 11, 12, 13
CHEBI:60377	0	6, 8, 9, 10
CHEBI:67173	0	7, 8, 9, 10, 11, 12, 13
CHEBI:60378	0	16, 12, 13, 14, 15
CHEBI:67172	0	10, 11, 12, 13
CHEBI:67077	0	10, 11, 12, 13, 14
CHEBI:28229	0	9, 10, 12, 13, 14, 15
CHEBI:67078	0	8, 9, 10, 11, 12, 13
CHEBI:5931	0	5, 10, 11, 12
CHEBI:5932	0	8, 10
CHEBI:67073	0	10, 11, 12, 13, 14
CHEBI:67074	0	10, 11, 12, 13, 14
CHEBI:67075	0	10, 11, 12, 13, 14
CHEBI:67076	0	10, 11, 12, 13, 14
CHEBI:67070	0	10, 11, 12, 13, 14
CHEBI:67071	0	10, 11, 12, 13, 14
CHEBI:45393	0	8, 9, 10, 11, 12
CHEBI:45395	0	7, 9, 10, 11, 12, 13
CHEBI:18743	0	10, 11, 12, 13, 14
CHEBI:45389	0	11, 12, 13, 14
CHEBI:28231	0	9, 10, 12
CHEBI:28230	0	17, 16, 14, 15
CHEBI:28233	0	11, 13
CHEBI:28232	0	17, 16, 18, 15
CHEBI:28235	0	9, 11
CHEBI:28234	0	10, 11, 12, 13, 14
CHEBI:28239	0	17, 16, 10, 12, 13, 14, 15
CHEBI:28238	0	9, 10, 11, 12
CHEBI:67068	0	10, 11, 12, 13, 14
CHEBI:67069	0	10, 11, 12, 13, 14
CHEBI:67066	0	10, 11, 12, 13, 14
CHEBI:5941	0	8, 9, 10, 11
CHEBI:67067	0	10, 11, 12, 13, 14
CHEBI:67064	0	10, 11, 12, 13, 14
CHEBI:67065	0	10, 11, 12, 13, 14
CHEBI:67062	0	6
CHEBI:67063	0	6
CHEBI:67060	0	11, 12, 13, 14, 15
CHEBI:67061	0	11, 12, 13, 14, 15
CHEBI:45383	0	9, 10, 11, 12, 13
CHEBI:45382	0	9, 10, 11, 12, 14
CHEBI:28242	0	10, 12
CHEBI:28241	0	9, 10, 11, 12
CHEBI:28240	0	7, 8, 10
CHEBI:45379	0	9, 10, 11, 12
CHEBI:28246	0	16, 11, 12, 13, 14
CHEBI:28245	0	10, 11, 12, 13
CHEBI:28244	0	9, 10, 11, 12, 13
CHEBI:28243	0	8, 9, 10
CHEBI:28249	0	7, 8, 9, 10, 11, 12
CHEBI:28248	0	8, 9, 10, 11, 12
CHEBI:67059	0	11, 12, 13, 14, 15
CHEBI:28247	0	10, 11, 12
CHEBI:67095	1	9, 10, 11
CHEBI:67096	0	5, 7, 8, 9
CHEBI:67097	0	9, 11
CHEBI:67098	0	9, 11
CHEBI:67099	0	7
CHEBI:45373	0	8, 9
CHEBI:67090	0	10, 11, 12, 13, 14
CHEBI:67091	0	10, 11, 12, 13, 14
CHEBI:18719	0	8, 9, 10
CHEBI:67092	0	10, 11, 12, 13, 14
CHEBI:18718	0	10, 11, 12, 13
CHEBI:67093	0	10, 11, 12, 13, 14
CHEBI:67094	0	11, 13
CHEBI:45367	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:28251	0	9, 10, 11, 12
CHEBI:28250	1	8, 10, 13, 15
CHEBI:28253	0	17, 16, 10, 11, 12, 13, 14, 15
CHEBI:18721	0	8, 9, 10, 11, 12
CHEBI:18723	2	9, 10, 11
CHEBI:28259	0	13, 15
CHEBI:28258	6	10, 11
CHEBI:28255	0	16, 14
CHEBI:28254	0	10, 11, 12, 13, 14
CHEBI:28257	4	16, 11, 12, 13, 14
CHEBI:67086	0	10, 11, 12, 13, 14
CHEBI:67087	0	10, 11, 12, 13, 14
CHEBI:67084	0	10, 11, 12, 13, 14
CHEBI:67085	0	10, 11, 12, 13, 14
CHEBI:5922	0	10, 11, 12, 13, 14
CHEBI:67088	0	10, 11, 12, 13, 14
CHEBI:67089	0	12, 13, 14, 15
CHEBI:45360	0	6
CHEBI:18703	0	9, 10, 12
CHEBI:45366	0	8, 9, 10, 11, 12
CHEBI:67082	0	10, 11, 12, 13, 14
CHEBI:67083	0	10, 11, 12, 13, 14
CHEBI:67080	0	8, 9, 10, 11, 12, 13, 14, 15
CHEBI:67081	0	8, 9, 10, 11, 12, 13, 14, 15
CHEBI:28264	0	13, 15
CHEBI:28263	0	9, 10, 11, 12, 13, 14
CHEBI:28262	0	8, 10
CHEBI:28261	0	11, 12, 13
CHEBI:28260	14	11, 13
CHEBI:28269	0	11
CHEBI:28268	0	13, 15
CHEBI:28267	0	17, 16, 18, 11, 12, 13, 14, 15
CHEBI:28266	0	9, 10, 11, 12, 13
CHEBI:28265	0	11, 12, 13, 14
CHEBI:45352	0	9, 10, 11, 12, 13
CHEBI:45355	0	9, 10, 11, 12
CHEBI:45348	0	7, 8, 9, 10, 11, 12
CHEBI:57808	0	7, 8, 9, 10
CHEBI:28201	0	7, 8, 9, 10
CHEBI:28202	0	11, 13
CHEBI:57807	0	7, 9, 10, 11
CHEBI:57806	0	6, 7, 8, 9, 10, 11
CHEBI:28200	0	8, 9, 10, 11, 12
CHEBI:57805	0	7
CHEBI:28205	0	9, 10, 11, 12
CHEBI:28206	0	17, 16, 10, 12, 13, 14, 15
CHEBI:28203	0	16, 12, 13, 14, 15
CHEBI:57809	0	9, 10, 11, 12
CHEBI:28204	0	10, 11, 12, 13
CHEBI:57800	0	6, 8, 9, 10, 11
CHEBI:45339	0	8, 9, 10, 11, 12, 14
CHEBI:57804	0	7
CHEBI:57803	0	6, 7
CHEBI:45336	0	8, 9, 10, 11
CHEBI:45335	0	7, 8, 9, 10
CHEBI:57801	0	7, 8, 9, 11
CHEBI:60418	0	16, 11, 12, 13, 14, 15
CHEBI:60419	0	16, 11, 12, 13, 14, 15
CHEBI:60416	0	16, 11, 12, 13, 14, 15
CHEBI:60417	0	16, 11, 12, 13, 14, 15
CHEBI:60414	0	10, 11, 12, 13, 14
CHEBI:60415	0	10, 11, 12, 13, 14
CHEBI:45331	0	8, 9, 10, 11
CHEBI:60412	0	10, 11, 12, 13, 14
CHEBI:60413	0	10, 11, 12, 13, 14
CHEBI:60410	0	10, 11, 12, 13, 14
CHEBI:60411	1	9, 10, 11, 12
CHEBI:28208	0	17, 16, 11, 12, 13, 14, 15
CHEBI:28207	3	16, 12, 13, 14, 15
CHEBI:28209	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:28214	0	17, 16, 18, 11, 12, 13, 14, 15
CHEBI:28215	0	9, 10, 11, 12
CHEBI:28216	0	6, 7
CHEBI:28217	0	9, 10
CHEBI:28210	0	9, 10, 11, 12
CHEBI:28211	0	8, 9, 10, 11, 12, 13
CHEBI:28212	0	8, 9, 10, 11, 12, 13
CHEBI:45325	0	8, 9, 10, 11
CHEBI:45327	1	9, 10, 11, 12, 13, 14
CHEBI:45329	0	8, 9, 10, 11
CHEBI:60405	0	10, 11, 12, 13, 14
CHEBI:60406	0	10, 11, 12, 13, 14
CHEBI:60407	0	11, 12, 13
CHEBI:60408	0	11, 12, 13
CHEBI:60401	3	5, 6
CHEBI:45321	0	9, 10, 11, 12, 13, 14, 15
CHEBI:60402	0	10, 11, 12, 13, 14
CHEBI:60403	0	5
CHEBI:60404	0	11, 12, 13
CHEBI:45320	0	7, 8, 9, 10, 11
CHEBI:60400	2	6
CHEBI:28219	0	8, 9, 10, 11
CHEBI:16694	0	10, 12
CHEBI:28227	0	16, 10, 12, 13, 14, 15
CHEBI:28228	0	17, 16, 10, 11, 12, 13, 14, 15
CHEBI:16693	1	17, 16, 19, 18, 20, 14
CHEBI:16696	0	10, 11
CHEBI:28225	0	11, 12, 13, 14
CHEBI:28226	0	17, 16, 14, 15
CHEBI:16695	0	17, 16, 19, 18, 20, 10, 11, 12, 13, 14, 15
CHEBI:16698	0	7, 9, 10
CHEBI:28223	0	17, 16, 12, 13, 14, 15
CHEBI:16697	0	7, 8, 9
CHEBI:28224	0	11, 12, 13, 14
CHEBI:28221	0	16, 11, 12, 13, 14
CHEBI:28222	0	10, 11, 12, 13
CHEBI:16699	0	8, 9, 10, 11, 12, 13, 14
CHEBI:28220	0	9, 10, 11, 12
CHEBI:45312	0	8, 9, 11
CHEBI:16690	0	17, 16, 19, 18, 21, 20, 11, 12, 13, 14, 15
CHEBI:60409	0	10, 11, 12, 13, 14
CHEBI:16692	0	5
CHEBI:16691	3	9, 10, 11, 12, 13
CHEBI:16680	0	16, 8, 10, 11, 12, 13, 14, 15
CHEBI:16681	2	9, 11
CHEBI:45303	0	8, 9, 10, 11
CHEBI:45304	0	16, 9, 10, 11, 12, 13, 14, 15
CHEBI:45302	0	8, 9, 10, 11, 12
CHEBI:53359	0	5, 8, 9, 10, 11
CHEBI:16687	0	5
CHEBI:16688	0	8, 9, 10, 11, 12, 13
CHEBI:53357	0	6
CHEBI:16689	1	10, 12
CHEBI:53358	0	8
CHEBI:53355	0	5, 8, 9
CHEBI:16682	0	11, 12, 13, 14, 15
CHEBI:50928	0	7
CHEBI:53356	0	6
CHEBI:16683	0	10, 11, 12
CHEBI:16684	2	9, 10, 11, 12
CHEBI:53354	0	5, 8
CHEBI:16685	0	10, 11, 12
CHEBI:50929	0	8, 9, 10
CHEBI:50923	0	12, 13, 14, 15
CHEBI:53363	0	6
CHEBI:53362	0	6
CHEBI:50924	0	9, 10, 11
CHEBI:4524	0	10, 11, 12, 13, 14
CHEBI:53361	2	5
CHEBI:53360	0	10, 11, 12
CHEBI:50920	0	16, 14
CHEBI:50921	8	6
CHEBI:50922	0	8, 9, 10, 11, 12
CHEBI:4527	0	16, 10, 11, 12, 13, 14
CHEBI:16670	442	8, 9
CHEBI:53368	9	4
CHEBI:53369	0	5
CHEBI:16675	0	9, 10, 11, 12, 13
CHEBI:16673	0	17, 16, 18, 10, 11, 12, 13, 15
CHEBI:53364	4	4
CHEBI:53365	1	5
CHEBI:50939	0	10, 11
CHEBI:16671	0	10, 12
CHEBI:53366	0	6
CHEBI:50938	1	9, 10
CHEBI:53367	0	9, 10
CHEBI:50936	1	9, 10
CHEBI:53372	0	5, 8
CHEBI:50937	0	10, 11
CHEBI:53371	0	5
CHEBI:50934	0	9, 10, 11
CHEBI:53374	0	6, 9
CHEBI:50935	3	8, 9
CHEBI:4534	0	9, 10, 11, 12, 13
CHEBI:53373	2	5, 8
CHEBI:50932	0	7, 8, 9
CHEBI:4532	0	9, 10, 11, 12
CHEBI:16669	0	8, 9, 10, 11, 12
CHEBI:497734	0	11, 12, 13, 14
CHEBI:53370	0	5, 8
CHEBI:50930	9	8, 10
CHEBI:4530	2	9, 10, 11
CHEBI:16668	0	9, 10, 11
CHEBI:50931	0	7, 8, 9
CHEBI:53339	0	9, 11, 12, 13, 14
CHEBI:16660	0	8, 9, 10
CHEBI:53333	0	6, 9
CHEBI:53334	0	5, 6, 9
CHEBI:53331	4	5
CHEBI:16663	0	16, 11, 12, 13, 14, 15
CHEBI:53332	1	6
CHEBI:16664	0	8, 9, 10, 12
CHEBI:53338	2	8, 9, 10, 11, 12, 13
CHEBI:53335	0	10, 11, 12, 13, 14, 15
CHEBI:16666	0	9, 10, 11, 12
CHEBI:16667	0	10, 11
CHEBI:16658	2	9, 10, 11, 12
CHEBI:16659	0	9, 10, 11, 12, 13, 14, 15
CHEBI:50900	0	10, 11, 12
CHEBI:53341	0	7
CHEBI:50901	0	9, 10, 11, 13
CHEBI:53340	1	6, 7, 8, 10
CHEBI:4508	0	7
CHEBI:4509	0	7, 8
CHEBI:53342	0	5, 8, 9, 10
CHEBI:16651	0	9, 10, 12
CHEBI:16652	0	8, 9
CHEBI:53343	0	5
CHEBI:50918	6	7, 8, 9, 10
CHEBI:53344	0	7
CHEBI:50917	1	7, 8, 9
CHEBI:16650	1	17, 16, 19, 18, 10, 12, 13, 15
CHEBI:53345	0	5
CHEBI:16655	0	10, 11, 12, 13
CHEBI:18790	0	9, 10, 12
CHEBI:53346	0	5
CHEBI:53347	0	7
CHEBI:16656	0	9, 10, 11
CHEBI:16653	0	10, 11, 12, 13
CHEBI:53348	4	7, 9, 10
CHEBI:16654	0	11, 12, 13, 14
CHEBI:16648	15	9, 10, 11, 12
CHEBI:16647	0	16, 12, 13, 14, 15
CHEBI:16646	1316	7, 9
CHEBI:53350	0	7, 8
CHEBI:4513	0	16, 9, 11, 13, 14, 15
CHEBI:4514	0	8, 9, 10, 11
CHEBI:50915	0	8, 9, 10
CHEBI:53352	1	6, 8
CHEBI:4511	0	16, 18, 10, 11, 12, 13, 14, 15
CHEBI:53351	0	7, 9
CHEBI:4518	0	7, 8, 9, 10, 11
CHEBI:4515	0	9, 10
CHEBI:16643	0	10, 11, 12, 13, 14, 15
CHEBI:16645	0	10, 11, 12, 13
CHEBI:16644	0	16, 13, 14, 15
CHEBI:53399	0	7, 8, 9
CHEBI:16641	0	9, 10, 11, 13
CHEBI:53398	0	7, 9
CHEBI:16640	0	10, 11, 12, 13, 14
CHEBI:53397	0	10
CHEBI:50960	2	5
CHEBI:50962	0	6
CHEBI:50961	3	5
CHEBI:569624	0	7, 9, 10, 11, 12
CHEBI:16639	0	9, 10, 12
CHEBI:50968	3	4
CHEBI:50967	24	3
CHEBI:5975	3	5, 7
CHEBI:50969	0	5
CHEBI:50964	0	6
CHEBI:16635	0	10, 11, 12, 14
CHEBI:4562	0	12, 13
CHEBI:50963	0	6
CHEBI:50966	0	6
CHEBI:16638	0	11, 13
CHEBI:50965	0	6
CHEBI:16634	0	10, 12
CHEBI:16633	0	16, 10, 11, 12, 13, 14, 15
CHEBI:16632	0	9, 10, 11, 12, 13
CHEBI:16631	0	13, 15
CHEBI:16630	0	7, 8, 10
CHEBI:50973	0	7, 10, 11
CHEBI:50972	0	9, 10, 11, 12
CHEBI:50971	0	5
CHEBI:50970	0	5
CHEBI:50979	9	7
CHEBI:16628	0	8, 9
CHEBI:50978	10	6
CHEBI:16629	0	10, 11, 12, 13
CHEBI:50977	3	8, 9
CHEBI:50976	8	7, 8
CHEBI:5981	0	10, 11, 12, 13, 14
CHEBI:16624	0	10, 11, 12, 14
CHEBI:16625	2	17, 19, 18, 21, 20, 23, 22, 25, 24, 27, 26
CHEBI:53378	0	10, 11, 12
CHEBI:53377	0	5
CHEBI:53376	0	5, 8
CHEBI:53375	0	6, 9
CHEBI:16621	0	9
CHEBI:16620	0	17, 16, 18, 12, 14, 15
CHEBI:53379	0	10, 11, 12
CHEBI:16622	0	10, 11, 12, 13, 14
CHEBI:5959	0	8, 9, 10, 11, 12, 13, 14
CHEBI:5957	0	6
CHEBI:5956	0	7, 8, 9, 10, 11, 12
CHEBI:50940	1	8, 10
CHEBI:16613	0	7
CHEBI:53380	0	5, 8
CHEBI:16614	0	12, 13, 14, 15
CHEBI:53381	0	6
CHEBI:50941	3	6, 8
CHEBI:16615	0	9, 10, 11, 12, 13
CHEBI:50944	0	8, 10, 12, 14
CHEBI:16616	1	8
CHEBI:50943	2	7, 9, 11, 13
CHEBI:16617	3	10, 11, 12, 13, 14
CHEBI:53384	0	6, 9
CHEBI:50946	2	7, 8, 9
CHEBI:16618	0	17, 16, 18, 14, 15
CHEBI:53385	0	5, 8
CHEBI:50945	0	8, 10, 12, 14
CHEBI:16619	0	9, 10, 11, 12
CHEBI:50948	0	10, 11, 12, 13
CHEBI:53382	0	5
CHEBI:53383	1	5, 8
CHEBI:50947	0	8, 9, 10
CHEBI:53387	5	5, 8
CHEBI:53386	0	7
CHEBI:53389	0	7, 10
CHEBI:53388	1	6, 9
CHEBI:16612	1	9, 10, 11, 12, 13, 14, 15
CHEBI:16610	0	6, 9, 10, 11
CHEBI:50951	0	7
CHEBI:50950	0	6, 8
CHEBI:50955	3	7, 8, 9, 10
CHEBI:50954	6	6
CHEBI:16605	0	9, 10, 11
CHEBI:53390	2	6, 9
CHEBI:50953	0	7
CHEBI:5962	0	9, 10
CHEBI:16602	0	10, 11, 12, 13
CHEBI:53391	0	7, 10
CHEBI:50952	0	7
CHEBI:16603	1	13, 15
CHEBI:4551	0	10, 11, 12, 13, 14, 15
CHEBI:53392	0	7, 10
CHEBI:5964	1	10, 12
CHEBI:16608	0	11, 12, 13
CHEBI:53393	1	4, 6
CHEBI:50959	7	4
CHEBI:50958	0	7
CHEBI:16609	0	12, 14
CHEBI:53394	0	5, 7
CHEBI:50957	1	7
CHEBI:16606	0	10, 11, 12, 13, 14
CHEBI:50956	4	7
CHEBI:16607	0	11, 12, 13, 14, 15
CHEBI:53396	3	9
CHEBI:57792	0	6, 8, 9, 10
CHEBI:50992	0	10, 11, 12, 13
CHEBI:50993	0	10, 11, 12, 13
CHEBI:57791	0	7
CHEBI:50994	86	8, 9
CHEBI:57790	0	6, 7
CHEBI:50995	96	8, 9
CHEBI:57795	0	7, 9, 10, 11
CHEBI:57794	0	7, 9, 10, 11
CHEBI:50990	7	8, 9, 10, 11
CHEBI:50991	2	9, 10, 11, 12
CHEBI:60284	1	8, 10
CHEBI:60283	0	17, 16, 12, 13, 14, 15
CHEBI:60286	0	11, 12, 13, 14, 15
CHEBI:60285	0	11, 12, 13, 14, 15
CHEBI:50996	187	8, 9
CHEBI:60288	0	10, 11, 12
CHEBI:50997	0	4
CHEBI:60287	0	11, 12, 13, 14, 15
CHEBI:50998	0	13, 15
CHEBI:60289	0	9, 11
CHEBI:50999	3	5, 7
CHEBI:4591	0	9, 10, 11, 12
CHEBI:23929	0	8, 9, 10, 11, 12, 13, 14
CHEBI:4593	0	10, 11, 12, 13
CHEBI:60290	0	9, 11
CHEBI:23927	0	10, 11, 12
CHEBI:60291	0	11, 12, 13, 14, 15
CHEBI:23925	0	9, 10, 11
CHEBI:60293	0	9
CHEBI:23926	0	8, 9, 10, 11, 12, 13, 14
CHEBI:57788	0	7, 8, 9, 10, 11
CHEBI:57787	0	5, 8
CHEBI:566825	0	10, 11
CHEBI:50983	0	9
CHEBI:50984	0	9
CHEBI:50981	4	10, 11
CHEBI:57781	0	6, 8, 9, 10
CHEBI:50982	1	8
CHEBI:57780	0	7
CHEBI:57783	0	7, 9, 10, 11
CHEBI:50980	1	8
CHEBI:57782	0	7, 9, 10, 11, 12
CHEBI:57785	0	6, 8, 9, 10
CHEBI:57784	0	7
CHEBI:60297	2	8
CHEBI:60296	0	9, 10, 11, 12, 13, 14
CHEBI:50989	0	7
CHEBI:60295	0	10, 12, 13, 14, 15
CHEBI:60294	0	9
CHEBI:50987	1	7
CHEBI:60299	0	10, 11, 12, 13
CHEBI:50985	0	5, 7, 8
CHEBI:50986	3	6
CHEBI:60298	1	10, 11, 12, 13
CHEBI:4581	0	10, 11, 12, 13
CHEBI:23916	0	6
CHEBI:57775	0	5, 8
CHEBI:57776	0	6, 8, 9, 10
CHEBI:57777	0	9, 10, 12
CHEBI:57778	0	5, 8
CHEBI:57779	0	6, 8, 9, 10, 11, 12
CHEBI:60269	0	6, 7
CHEBI:60266	0	7, 9, 10, 11
CHEBI:60265	0	7
CHEBI:60268	0	6, 7, 9
CHEBI:60267	0	6
CHEBI:60262	0	11, 12, 13, 14, 15
CHEBI:60261	0	5, 7
CHEBI:60264	0	17, 16, 12, 13, 14, 15
CHEBI:60263	0	7
CHEBI:23905	23	4, 5
CHEBI:23906	148	4, 5
CHEBI:60270	1	4, 6
CHEBI:23904	0	9
CHEBI:60271	1	4, 7
CHEBI:23909	1	8, 9, 10
CHEBI:53403	0	5, 8
CHEBI:53404	4	5
CHEBI:53401	0	4
CHEBI:23908	0	7
CHEBI:53402	0	5
CHEBI:53407	2	5, 8
CHEBI:53408	0	6, 9
CHEBI:53405	1	6
CHEBI:53406	0	7
CHEBI:23902	3	8, 9, 10, 11, 12, 13, 14, 15
CHEBI:53409	0	6, 9
CHEBI:60279	0	8, 9, 10, 11
CHEBI:60278	0	8, 10, 11, 13
CHEBI:60274	0	16, 12, 13, 14, 15
CHEBI:60273	0	16, 12, 13, 14, 15
CHEBI:60272	3	4, 7
CHEBI:60281	0	10, 11
CHEBI:60282	0	16, 9, 11, 12, 13, 14, 15
CHEBI:16600	0	9, 10, 11, 12
CHEBI:566837	0	8, 9, 10, 11, 12, 13, 14
CHEBI:566836	0	8, 9, 10, 11, 12, 13, 14
CHEBI:566835	0	8, 9, 10, 11, 12, 13, 14
CHEBI:57797	0	5, 8
CHEBI:57798	0	6, 8, 9, 10
CHEBI:57799	0	6, 9
CHEBI:67201	0	8, 10
CHEBI:53429	0	5, 8, 9, 10, 11
CHEBI:53428	0	5
CHEBI:53427	0	8, 9, 10, 11, 12
CHEBI:53426	0	11, 12, 13
CHEBI:53425	0	11, 12, 13
CHEBI:53424	0	11, 12, 13
CHEBI:53423	0	11, 12, 13
CHEBI:53422	4	10, 11, 12
CHEBI:53421	1	6, 9
CHEBI:53420	0	8, 10, 11, 12, 13, 14
CHEBI:14314	4	17, 16, 14, 15
CHEBI:67210	0	6, 8, 9, 10
CHEBI:67212	0	6
CHEBI:67211	0	6, 8, 9, 10
CHEBI:53417	0	5, 8
CHEBI:53416	0	5, 8, 9
CHEBI:53419	0	7
CHEBI:53418	1	6
CHEBI:67206	0	10, 11, 13
CHEBI:53413	0	6, 9
CHEBI:5790	0	8, 9, 10, 11, 12
CHEBI:67207	0	9, 10, 12
CHEBI:5791	0	9, 10
CHEBI:53412	0	6, 9
CHEBI:53415	0	6
CHEBI:67208	0	9, 10, 11, 13
CHEBI:67209	0	6, 8, 9, 10
CHEBI:53414	1	5
CHEBI:67202	0	9, 10
CHEBI:67203	0	8, 9
CHEBI:14321	2	8, 9, 10, 11
CHEBI:67204	0	11, 12, 13, 14
CHEBI:53411	2	5, 8
CHEBI:67205	0	9, 10, 11, 12
CHEBI:53410	0	5
CHEBI:53450	0	6, 9
CHEBI:53451	0	11, 13
CHEBI:53449	0	10, 11, 12
CHEBI:53444	0	7
CHEBI:53443	6	10
CHEBI:53442	0	6
CHEBI:53448	0	9, 11, 12, 14
CHEBI:53447	0	10
CHEBI:53446	0	6, 8, 9
CHEBI:53445	1	11, 13
CHEBI:14336	7	12, 13, 14, 15
CHEBI:53440	0	10, 11, 13
CHEBI:53438	0	5, 11, 12
CHEBI:53430	0	10
CHEBI:53432	0	10, 11, 12, 13, 14
CHEBI:53435	3	6
CHEBI:53434	0	7
CHEBI:53437	0	6
CHEBI:53436	0	10, 11, 13
CHEBI:57706	0	9, 10, 12
CHEBI:57707	0	6, 8, 9, 10
CHEBI:57708	0	7, 9, 10
CHEBI:57709	0	6, 7, 8, 9, 10
CHEBI:67236	0	9, 10, 11
CHEBI:67235	2	9, 10, 11, 12, 13
CHEBI:67238	0	9, 10, 11, 12
CHEBI:67237	0	8, 9, 10, 11
CHEBI:57700	1	9, 10, 12
CHEBI:57701	0	6, 8, 9, 10
CHEBI:57702	0	9, 10, 11, 12
CHEBI:57703	0	6, 9
CHEBI:57704	0	6, 7
CHEBI:57705	0	7, 9, 10, 11
CHEBI:60206	0	16, 13, 14, 15
CHEBI:60205	0	16, 13, 14, 15
CHEBI:60204	0	16, 7, 9, 10, 11, 13, 14, 15
CHEBI:60203	0	16, 7, 9, 10, 11, 13, 14, 15
CHEBI:60209	1	10, 11, 12, 13, 14, 15
CHEBI:60208	0	16, 7, 9, 10, 11, 13, 14, 15
CHEBI:60207	0	16, 7, 9, 10, 11, 13, 14, 15
CHEBI:67242	0	9, 10, 11
CHEBI:67243	0	9, 10, 11
CHEBI:67244	0	7, 8, 9, 10, 11
CHEBI:67245	0	8, 9, 10, 11, 12
CHEBI:60202	0	16, 13, 14, 15
CHEBI:60201	2	6, 8
CHEBI:60200	0	2
CHEBI:67240	0	9, 10, 11
CHEBI:67241	0	17, 16, 11, 12, 13, 14, 15
CHEBI:67249	0	10, 11, 12, 13
